t,a_top_mg
0.491232266864182,0.5413583144386493
0.49878968635440013,0.4914695789570418
0.5063471058446183,0.42564305241168626
0.5139045253348365,0.5448207292663746
0.5214619448250547,0.5168551626578783
0.5290193643152729,0.3369138872236245
0.536576783805491,0.17699710331998106
0.5441342032957093,0.04711751897521507
0.5516916227859274,0.11580418585769714
0.5592490422761456,0.13473525393330665
0.5668064617663638,0.23043767665705114
0.574363881256582,0.16944612187632108
0.5819213007468002,0.19055528789078785
0.5894787202370183,0.2770784715187773
0.5970361397272366,0.2325229140571864
0.6045935592174547,0.29532096182702106
0.6121509787076729,0.20130285525849856
0.619708398197891,0.1491977707175423
0.6272658176881093,0.09449035039146753
0.6348232371783274,-0.0742676644705465
0.6423806566685456,-0.007126411551717823
0.6499380761587639,-0.07403118412652188
0.657495495648982,-0.07336794395432739
0.6650529151392002,-0.007086901544898462
0.6726103346294183,0.0543624293420937
0.6801677541196366,0.14643756753630607
0.6877251736098547,0.1314125420909693
0.6952825931000729,0.0708706813021695
0.702840012590291,0.0584991208475016
0.7103974320805093,-0.17913181208754084
0.7179548515707275,-0.3829520006989883
0.7255122710609456,-0.5691895149832782
0.7330696905511639,-0.7096676129249948
0.740627110041382,-0.6542504292521425
0.7481845295316002,-0.7816993330483605
0.7557419490218183,-0.8351176143467204
0.7632993685120366,-0.6533929609576243
0.7708567880022548,-0.703681905266859
0.7784142074924729,-0.6006176627614291
0.7859716269826911,-0.7317187123263137
0.7935290464729093,-0.7606462580511195
0.8010864659631275,-0.8938208103819159
0.8086438854533456,-0.9412269327840442
0.8162013049435639,-0.8232709586241488
0.8237587244337821,-1.0650862576044338
0.8313161439240002,-1.0037626646435427
0.8388735634142184,-0.9699434532061572
0.8464309829044366,-1.0526204954035427
0.8539884023946548,-1.254525716918608
0.8615458218848729,-1.24347322826164
0.8691032413750911,-1.3166145578361936
0.8766606608653094,-1.2827995875840115
0.8842180803555275,-1.2784287196959816
0.8917754998457457,-1.0525639222184637
0.8993329193359639,-1.0847135519535422
0.9068903388261821,-1.2266214175186476
0.9144477583164002,-1.1998039943083603
0.9220051778066184,-1.1671872546606408
0.9295625972968367,-0.974858777628795
0.9371200167870548,-0.8559850907232877
0.944677436277273,-0.8041125903203236
0.9522348557674911,-0.5971621791881463
0.9597922752577094,-0.7618847405332847
0.9673496947479275,-0.8495164579210984
0.9749071142381457,-0.9772112643398164
0.982464533728364,-1.0295325911459914
0.9900219532185821,-1.2200126697269462
0.9975793727088003,-1.1283733330480414
1.0051367921990184,-1.156819430454445
1.0126942116892366,-1.360096892831906
1.0202516311794547,-1.4993485371979365
1.027809050669673,-1.452151216581773
1.0353664701598913,-1.3313394911336647
1.0429238896501094,-1.0481305087604063
1.0504813091403276,-0.6364773545977329
1.0580387286305457,-0.5752250686591519
1.0655961481207639,-0.7106770079436683
1.073153567610982,-1.0060761391058455
1.0807109871012004,-0.9649593917956711
1.0882684065914185,-1.0751997917211717
1.0958258260816367,-1.129569581505905
1.1033832455718549,-1.2113726759449972
1.110940665062073,-1.2269789313437696
1.1184980845522912,-1.0733704057943425
1.1260555040425093,-1.0471112159116103
1.1336129235327277,-1.0650049082862796
1.1411703430229458,-1.2056796229926028
1.148727762513164,-1.4357055900876565
1.1562851820033822,-1.4989537085888403
1.1638426014936003,-1.5014232513962988
1.1714000209838185,-1.2484942560343362
1.1789574404740366,-1.2250643153654592
1.1865148599642548,-1.0820872442068699
1.1940722794544731,-1.1467560899075973
1.2016296989446913,-1.3073566312146485
1.2091871184349094,-1.4369438562086636
1.2167445379251276,-1.5327122858598128
1.2243019574153458,-1.228423623769437
1.231859376905564,-1.3375315029722687
1.239416796395782,-1.2138713964241974
1.2469742158860004,-1.3341787836599603
1.2545316353762186,-1.197243523051911
1.2620890548664367,-1.136869012416948
1.269646474356655,-1.1523119463883102
1.277203893846873,-1.1514033551059475
1.2847613133370912,-1.2364269056783832
1.2923187328273094,-1.1670348162132613
1.2998761523175277,-1.2238312330513164
1.3074335718077459,-1.3884629111429778
1.314990991297964,-1.5602062092453668
1.3225484107881822,-1.5284597800897
1.3301058302784003,-1.299510370560306
1.3376632497686185,-1.2694166503739184
1.3452206692588367,-1.2782647366817739
1.3527780887490548,-1.2303158592873373
1.3603355082392732,-1.039332525639343
1.3678929277294913,-1.000619175750833
1.3754503472197095,-1.0501543204196402
1.3830077667099276,-0.8869700668101124
1.3905651862001458,-0.8187320163672457
1.398122605690364,-0.5953421431120336
1.405680025180582,-0.5615390365804933
1.4132374446708005,-0.7249502506204208
1.4207948641610186,-0.9083343509931844
1.4283522836512368,-0.668492128333012
1.435909703141455,-0.4185306498756832
1.443467122631673,-0.4353463260431353
1.4510245421218912,-0.4806483123295641
1.4585819616121094,-0.26740667351690534
1.4661393811023278,-0.41415810033747685
1.473696800592546,-0.5310354988172475
1.481254220082764,-0.43228202203340477
1.4888116395729822,-0.47897848236318086
1.4963690590632004,-0.4710273452852712
1.5039264785534185,-0.48521917871767023
1.5114838980436367,-0.4291529956040393
1.5190413175338549,-0.2231603441943561
1.5265987370240732,-0.20178613955778874
1.5341561565142914,-0.10286621862828897
1.5417135760045095,-0.3814913056224184
1.5492709954947277,-0.37947506181163576
1.5568284149849458,-0.4887502559052811
1.564385834475164,-0.6505431066045136
1.5719432539653821,-0.7644484806983947
1.5795006734556005,-0.8019871128901024
1.5870580929458187,-0.6642739741778269
1.5946155124360368,-0.8407682470328623
1.602172931926255,-0.8269356304530744
1.6097303514164731,-0.8851672609032287
1.6172877709066913,-0.9213541507846619
1.6248451903969094,-0.7710127124384127
1.6324026098871278,-0.6857897060960004
1.639960029377346,-0.4885534784678745
1.6475174488675641,-0.5004285679363618
1.6550748683577823,-0.5881148858089226
1.6626322878480004,-0.6095460005115017
1.6701897073382186,-0.5655602060041003
1.6777471268284367,-0.530782019089173
1.685304546318655,-0.6726591682133082
1.6928619658088733,-0.6497664874397326
1.7004193852990914,-0.6075244745285013
1.7079768047893096,-0.2444767195405024
1.7155342242795277,0.02862510036093793
1.7230916437697459,-0.08096947044238653
1.730649063259964,-0.11120201451706849
1.7382064827501822,-0.30619410810800274
1.7457639022404006,-0.37875575562495933
1.7533213217306187,-0.3242450500643019
1.7608787412208369,-0.1449898487179591
1.768436160711055,-0.23694482947342496
1.7759935802012732,-0.31832220343363826
1.7835509996914913,-0.6088414482704416
1.7911084191817095,-0.62104985106099
1.7986658386719279,-0.7592651016203342
1.806223258162146,-0.822648631651841
1.8137806776523642,-0.9345991257619479
1.8213380971425823,-0.9367394896559429
1.8288955166328005,-1.1718766022413563
1.8364529361230186,-1.3660397778663664
1.8440103556132368,-1.0560496748249983
1.851567775103455,-1.2248831677045913
1.8591251945936733,-1.3667940126569444
1.8666826140838915,-1.09742422977154
1.8742400335741096,-0.678433510417388
1.8817974530643278,-0.8308369638895271
1.889354872554546,-0.8705131257468854
1.896912292044764,-0.8106255273319976
1.9044697115349822,-0.5563268884449271
1.9120271310252006,-0.6826241819711791
1.9195845505154188,-0.7048731225519759
1.927141970005637,-0.583751689128883
1.934699389495855,-0.5106434338522736
1.9422568089860732,-0.551153408417193
1.9498142284762914,-0.5576303391628965
1.9573716479665095,-0.7379491626506782
1.964929067456728,-0.7588160715587033
1.972486486946946,-0.7835515584266531
1.9800439064371642,-0.7383395090347546
1.9876013259273824,-0.803426833255675
1.9951587454176005,-0.7245148111441959
2.002716164907819,-0.569747394452376
2.010273584398037,-0.5351356316337019
2.017831003888255,-0.4729811081281298
2.025388423378473,-0.45265484123521815
2.0329458428686915,-0.43973099895742623
2.0405032623589094,-0.5278873867407394
2.048060681849128,-0.47048859485091327
2.055618101339346,-0.4710546210503603
2.063175520829564,-0.16464455737925565
2.0707329403197825,0.06877438816289086
2.0782903598100004,0.13566455107749534
2.085847779300219,0.04152373181212968
2.0934051987904367,-0.10151455005162582
2.100962618280655,0.07831840229991316
2.1085200377708735,0.12795950528913444
2.1160774572610914,0.2080270455134682
2.12363487675131,-0.023696104437929633
2.1311922962415277,0.11912565237829975
2.138749715731746,0.1955805231319531
2.146307135221964,0.05271063787986305
2.1538645547121824,-0.0005541511228696412
2.161421974202401,0.049238806605915855
2.1689793936926187,0.06940311930058024
2.176536813182837,0.041263392405693794
2.184094232673055,0.03957900343200551
2.1916516521632734,0.0170902277796232
2.1992090716534913,0.05130184101614927
2.2067664911437097,0.27030368613740413
2.214323910633928,-0.07666791288331067
2.221881330124146,-0.09697609926218899
2.2294387496143644,-0.05933859029776748
2.2369961691045823,-0.004970567643293007
2.2445535885948007,-0.04421627166325914
2.2521110080850186,-0.27747152351198995
2.259668427575237,-0.21845214665385632
2.2672258470654554,0.036636997864423045
2.2747832665556733,-0.16538129371970167
2.2823406860458917,-0.03129883985928694
2.2898981055361096,-0.06435863715502921
2.297455525026328,-0.05994874377471379
2.305012944516546,-0.19447155444006198
2.3125703640067643,-0.2282269590721569
2.3201277834969822,-0.03291014573234308
2.3276852029872006,0.06178220335183277
2.335242622477419,0.3175108438431928
2.342800041967637,0.4953172991091872
2.3503574614578553,0.5695279920806438
2.357914880948073,0.8264863224838331
2.3654723004382916,0.9003792523934873
2.3730297199285095,1.0286599421744451
2.380587139418728,0.9992052957672994
2.3881445589089463,1.020562004542066
2.395701978399164,0.9347708685383727
2.4032593978893826,1.0853336497811272
2.4108168173796005,0.931951046439465
2.418374236869819,1.0533044749820046
2.425931656360037,1.038160481044142
2.433489075850255,1.213766173783983
2.4410464953404736,1.3302631846697845
2.4486039148306915,1.5964764534633336
2.45616133432091,1.7096849477535487
2.463718753811128,1.5000064796073547
2.471276173301346,1.5012099731714499
2.478833592791564,1.3474401643012346
2.4863910122817825,1.2852409307923784
2.493948431772001,1.5073415635027039
2.501505851262219,1.60676110247353
2.509063270752437,1.51871645358479
2.516620690242655,1.3864802949048123
2.5241781097328735,1.4008343102844254
2.5317355292230914,1.2399984717600552
2.53929294871331,1.1555704294621916
2.546850368203528,1.2088495059429198
2.554407787693746,1.380157167099319
2.5619652071839645,1.4746633996873062
2.5695226266741824,1.1626285561509409
2.577080046164401,1.2143751249522432
2.5846374656546187,1.233431394189599
2.592194885144837,1.3002701773152558
2.5997523046350555,1.5354271078746498
2.6073097241252734,1.2547475918576296
2.6148671436154918,1.1803942944439392
2.6224245631057097,1.2716041643665479
2.629981982595928,1.0582378219489064
2.637539402086146,1.2733260242265616
2.6450968215763644,1.332983400083619
2.6526542410665823,1.4594992974025152
2.6602116605568007,1.3871893442131575
2.667769080047019,1.508824653133345
2.675326499537237,1.665947528359577
2.6828839190274554,1.7057495471133064
2.6904413385176733,1.7455911864587623
2.6979987580078917,1.7902916586569892
2.7055561774981096,1.6759543493782523
2.713113596988328,1.6618341666201457
2.7206710164785464,1.646874811360356
2.7282284359687643,1.7068709005307423
2.7357858554589827,1.8530561097047231
2.7433432749492006,1.7105741006049138
2.750900694439419,1.698827571657951
2.758458113929637,1.912035945483451
2.7660155334198553,1.8131777135964584
2.7735729529100737,1.7031919160263336
2.7811303724002916,1.7366786657007403
2.78868779189051,1.8599603786116587
2.796245211380728,1.866291182478156
2.8038026308709463,2.057066001879977
2.811360050361164,2.181388268295156
2.8189174698513826,2.3033466777696296
2.826474889341601,2.3847163585347144
2.834032308831819,2.71433581687454
2.8415897283220373,2.6886243438635207
2.849147147812255,2.410698272592365
2.8567045673024736,2.6382387428716956
2.8642619867926915,2.5764903088248188
2.87181940628291,2.593795127582945
2.8793768257731283,2.7792362489339832
2.886934245263346,2.556316698185938
2.8944916647535646,2.382421985202242
2.9020490842437825,2.159421181400108
2.909606503734001,2.049450227085118
2.917163923224219,2.1122347804452084
2.924721342714437,2.1866410339407683
2.9322787622046556,2.22607031229119
2.9398361816948735,2.028606865578515
2.947393601185092,1.7053370023454357
2.95495102067531,1.7134069318416731
2.962508440165528,1.6475960963857017
2.970065859655746,1.712149344721246
2.9776232791459645,1.810500369450144
2.985180698636183,1.829644340489017
2.992738118126401,1.935752343383965
3.000295537616619,1.9672320939809853
3.007852957106837,2.0406721399188585
3.0154103765970555,1.9408734866152675
3.0229677960872734,1.9145281964365317
3.0305252155774918,1.9407644990943538
3.0380826350677097,2.0542111091519475
3.045640054557928,1.997262861623899
3.0531974740481465,2.06836396186972
3.0607548935383644,2.0289613993149906
3.0683123130285828,2.010176866625512
3.0758697325188007,2.1239239227345066
3.083427152009019,1.841911452972425
3.090984571499237,1.6574985043564139
3.0985419909894554,1.4470174039000632
3.1060994104796738,1.1172209124656418
3.1136568299698917,1.019459155783315
3.12121424946011,1.121710208224492
3.128771668950328,1.0788712562997016
3.1363290884405464,1.1035908332837476
3.1438865079307643,1.2531032100608046
3.1514439274209827,1.4358308258475232
3.159001346911201,1.4225995576535302
3.166558766401419,1.6085994581151697
3.1741161858916374,1.6175903735106851
3.1816736053818553,1.496182865365973
3.1892310248720737,1.4087568344275214
3.1967884443622916,1.197085520263235
3.20434586385251,1.0684327402084064
3.2119032833427283,1.0140354385189234
3.2194607028329463,1.1223405388329508
3.2270181223231647,1.3589979519858641
3.2345755418133826,1.1606082054033329
3.242132961303601,1.2109404475761811
3.249690380793819,1.06028766679507
3.2572478002840373,1.1219398230378976
3.2648052197742556,1.0985708395046956
3.2723626392644736,0.8369337861985356
3.279920058754692,0.9619897987480013
3.28747747824491,0.8720388932067444
3.2950348977351283,0.7920209672712701
3.302592317225346,0.6368908053504783
3.3101497367155646,0.5400050446266165
3.317707156205783,0.5947586117315257
3.325264575696001,0.5629517822464272
3.3328219951862192,0.6036795600149051
3.340379414676437,0.6489879591137456
3.3479368341666556,0.8285493808292405
3.3554942536568735,0.774848023091799
3.363051673147092,0.5621977917276957
3.37060909263731,0.7060941435395635
3.378166512127528,0.6538541642443291
3.3857239316177465,0.8042086694080832
3.3932813511079645,0.8519443322581718
3.400838770598183,0.8274793700205294
3.408396190088401,0.8701971315430891
3.415953609578619,1.1373165736381976
3.423511029068837,1.421830035423536
3.4310684485590555,1.424744483425109
3.438625868049274,1.4402504539752883
3.4461832875394918,1.5839727625616937
3.45374070702971,1.4581693087414904
3.461298126519928,1.4974679100317
3.4688555460101465,1.4863122534586082
3.4764129655003644,1.5226350283256616
3.4839703849905828,1.398039395556497
3.491527804480801,1.1674261520739488
3.499085223971019,0.8690988158953333
3.5066426434612374,0.7047588667945126
3.5142000629514554,0.6327444779649124
3.5217574824416737,0.5838985530369847
3.5293149019318917,0.847553507381783
3.53687232142211,0.9945054140868244
3.5444297409123284,0.8514991184216573
3.5519871604025464,0.8920243411602007
3.5595445798927647,0.8266814689102535
3.5671019993829827,0.7784927324184359
3.574659418873201,0.7960711873351223
3.582216838363419,0.8743553909251448
3.5897742578536374,0.8182169140939873
3.5973316773438557,0.9586382252287386
3.6048890968340737,0.7898126545113088
3.612446516324292,0.7819059420832042
3.62000393581451,1.137029971427676
3.6275613553047283,1.1591160525748212
3.6351187747949463,1.3506467261617998
3.6426761942851646,1.3539438168200935
3.650233613775383,1.4256684218441005
3.657791033265601,1.4078845044235708
3.6653484527558193,1.3740588159110976
3.6729058722460373,1.2547804924324606
3.6804632917362556,1.3049689134800024
3.6880207112264736,1.175394875644335
3.695578130716692,1.2583650843930494
3.70313555020691,1.3999797588674643
3.7106929696971283,1.4406710811793795
3.7182503891873466,1.3897371620130128
3.7258078086775646,1.4424222379050522
3.733365228167783,1.388081535256285
3.740922647658001,1.5079835854037156
3.7484800671482192,1.2399692661099488
3.756037486638437,1.1815836773636164
3.7635949061286555,0.8911915332573762
3.771152325618874,0.6703446252194922
3.778709745109092,0.8501532214417524
3.7862671645993102,0.9641071916064292
3.793824584089528,0.8516567043927478
3.8013820035797465,0.6294708424938252
3.8089394230699645,0.20248950646581307
3.816496842560183,0.11496525969055518
3.824054262050401,0.4427817605407283
3.831611681540619,0.4921533408618709
3.8391691010308375,0.4021038235084102
3.8467265205210555,0.4556398985789395
3.854283940011274,0.22520954716995717
3.8618413595014918,0.17194685995341683
3.86939877899171,0.17429446037633464
3.8769561984819285,0.15061708226853115
3.8845136179721464,0.24980800162182332
3.892071037462365,0.28639904341175904
3.8996284569525828,0.3682933643197031
3.907185876442801,0.26000156610809205
3.914743295933019,0.3740012896886092
3.9223007154232374,0.5903433906302556
3.929858134913456,0.44231839396941364
3.9374155544036737,0.3058863949487077
3.944972973893892,0.4810556831783491
3.95253039338411,0.4420948352003773
3.9600878128743284,0.6266275976742088
3.9676452323645464,0.5522811054895914
3.9752026518547647,0.7438131275763864
3.982760071344983,0.7497061554711827
3.990317490835201,0.7732827810617918
3.9978749103254194,0.979837946437926
4.005432329815638,0.9162412749830431
4.012989749305856,0.7714138956511308
4.020547168796074,0.6956119152677801
4.028104588286292,0.7460199854910079
4.03566200777651,0.5135501320085004
4.043219427266728,0.5898795883565104
4.050776846756946,0.5012913733807107
4.058334266247165,0.6490289459863177
4.065891685737383,0.3003005332390768
4.073449105227601,0.17700961308023333
4.081006524717819,-0.07232747593819955
4.088563944208038,-0.20098408484774544
4.096121363698256,-0.17907933007509913
4.103678783188474,-0.216992442319887
4.111236202678692,-0.2652595598153473
4.11879362216891,-0.3002819740038709
4.126351041659128,-0.2844583200293822
4.133908461149346,-0.4384389172890293
4.141465880639565,-0.35193607606884625
4.149023300129783,-0.271646591577961
4.156580719620001,-0.23028461236223668
4.16413813911022,-0.1649001574321619
4.171695558600438,-0.13599048356875307
4.1792529780906555,0.13653212566389067
4.1868103975808735,0.11152271593471132
4.194367817071092,0.05568744205921302
4.20192523656131,-0.06268229162842051
4.209482656051528,-0.22004072737232236
4.217040075541747,-0.4070298480468854
4.224597495031965,-0.54404357324772
4.232154914522183,-0.5663000243440987
4.239712334012401,-0.5317520755358512
4.24726975350262,-0.5368562867983177
4.2548271729928375,-0.6563475873482438
4.2623845924830555,-0.5423144423416509
4.269942011973274,-0.4508294001670715
4.277499431463492,-0.4853376534154603
4.28505685095371,-0.5889044404066415
4.292614270443928,-0.5240306010819418
4.300171689934147,-0.5096582287277659
4.307729109424365,-0.7245047115121717
4.315286528914583,-0.7457810731723536
4.322843948404802,-0.7207405709031657
4.3304013678950195,-0.8584366609159764
4.337958787385237,-0.8433146400402778
4.345516206875455,-1.0585818052489657
4.353073626365674,-0.8825570896702379
4.360631045855892,-0.7189209033550228
4.36818846534611,-0.7655641022047167
4.375745884836329,-0.7258056885959143
4.383303304326547,-1.0746168602760566
4.390860723816765,-1.2474854779817148
4.398418143306983,-1.2992838393928792
4.4059755627972015,-1.460003586337335
4.413532982287419,-1.3701744646420158
4.421090401777637,-1.1005157822098268
4.428647821267856,-1.2756464525751385
4.436205240758074,-1.4030445566059617
4.443762660248292,-1.3799104503268145
4.45132007973851,-1.1639091692441996
4.458877499228729,-1.3449608079062665
4.466434918718947,-1.3196168847546283
4.473992338209165,-1.0738652833932663
4.4815497576993835,-1.3148082838113766
4.489107177189601,-1.5035582985296316
4.496664596679819,-1.571920836923771
4.504222016170037,-1.6536956529123572
4.511779435660256,-1.548470737661035
4.519336855150474,-1.523170324975049
4.526894274640692,-1.7803213324621716
4.534451694130911,-1.7162401293957383
4.542009113621129,-1.8051889744101524
4.549566533111347,-1.634425828516725
4.5571239526015646,-1.7301303595606234
4.564681372091783,-1.8268927133111312
4.572238791582001,-1.758411531041728
4.579796211072219,-1.6587356169911958
4.587353630562437,-1.6030835870382594
4.594911050052656,-1.8462971120589502
4.602468469542874,-1.7776316246848105
4.610025889033092,-1.9291657372385582
4.617583308523311,-1.9025473121321852
4.625140728013529,-2.1082372274024554
4.6326981475037465,-2.051588817690709
4.6402555669939645,-2.170350568940123
4.647812986484183,-2.355554230606799
4.655370405974401,-2.260697625591664
4.662927825464619,-2.2318549967666774
4.670485244954838,-2.3227201670009943
4.678042664445056,-2.123954922394697
4.685600083935274,-2.1901982169768868
4.693157503425492,-2.1899648281024904
4.700714922915711,-2.1563545763103424
4.7082723424059285,-2.247079381087228
4.715829761896146,-2.1847076109709387
4.723387181386365,-2.2629398399779914
4.730944600876583,-2.3238565310036523
4.738502020366801,-2.1359167342372016
4.746059439857019,-2.2846351320223186
4.753616859347238,-2.625337626408442
4.761174278837456,-2.4018042598121028
4.768731698327674,-2.0466942023323735
4.776289117817893,-2.105603233880803
4.7838465373081105,-2.3788948837850707
4.791403956798328,-2.4239316370373527
4.798961376288546,-2.4653256817448943
4.806518795778765,-2.492981224053764
4.814076215268983,-2.649793665796617
4.821633634759201,-2.5690611775294556
4.82919105424942,-2.495857595369096
4.836748473739638,-2.7053629461038686
4.844305893229856,-2.6071361905340886
4.851863312720074,-2.319078353177079
4.8594207322102925,-2.294504018802076
4.86697815170051,-2.3410984317135903
4.874535571190728,-2.3600866599143275
4.882092990680947,-2.272743300553991
4.889650410171165,-2.5139581525433323
4.897207829661383,-2.4892713060048486
4.904765249151601,-2.542120483660869
4.91232266864182,-2.281078937358407
4.919880088132038,-2.30330365384928
4.927437507622256,-2.06719634210072
4.9349949271124744,-2.2193992181569495
4.942552346602692,-2.134370443318053
4.95010976609291,-2.086729391301336
4.957667185583128,-2.2054527981120002
4.965224605073347,-2.177280454178243
4.972782024563565,-2.0038844701602634
4.980339444053783,-2.0456744767727346
4.987896863544002,-2.278964608414989
4.99545428303422,-2.277297191089443
5.003011702524438,-2.3994115737504065
5.0105691220146555,-2.4427597174406523
5.018126541504874,-2.449324595339184
5.025683960995092,-2.6832288084908456
5.03324138048531,-2.9041466689236906
5.040798799975529,-2.8307403418686596
5.048356219465747,-2.8979101101781644
5.055913638955965,-3.2509090672397987
5.063471058446183,-3.1340650351109836
5.071028477936402,-3.0888109634303875
5.07858589742662,-3.1814953268245807
5.0861433169168375,-3.3583245170232816
5.093700736407056,-3.2331183790824274
5.101258155897274,-3.175852046314257
5.108815575387492,-2.8334280524743023
5.11637299487771,-2.765915405815235
5.123930414367929,-2.702740713434736
5.131487833858147,-2.717070649348434
5.139045253348365,-2.5933069207974526
5.146602672838584,-2.4962363585061715
5.154160092328802,-2.311187255914561
5.1617175118190195,-2.374472646549362
5.169274931309237,-2.425466097872606
5.176832350799456,-2.4823311380988815
5.184389770289674,-2.3609962831757816
5.191947189779892,-2.140368060488679
5.199504609270111,-2.193915189114105
5.207062028760329,-2.2424568859562233
5.214619448250547,-2.1872365209757327
5.222176867740765,-2.210291506496237
5.2297342872309835,-2.0652911589690914
5.2372917067212015,-2.369106629644509
5.244849126211419,-2.472849441156379
5.252406545701638,-2.570100392118796
5.259963965191856,-2.8825576196933325
5.267521384682074,-3.0044686104094094
5.275078804172292,-3.119241564004244
5.282636223662511,-3.133609905576127
5.290193643152729,-2.9635539940417717
5.297751062642947,-2.9836104869383813
5.305308482133165,-3.113482065632794
5.3128659016233835,-3.106536066811543
5.320423321113601,-2.9443170220116057
5.327980740603819,-3.065682753063859
5.335538160094038,-3.177536133066083
5.343095579584256,-3.083179020445275
5.350652999074474,-3.0978981222904283
5.358210418564692,-2.9905558390346365
5.365767838054911,-2.9756374021306273
5.373325257545129,-2.8602232701274684
5.380882677035347,-2.987964638641286
5.388440096525565,-2.972015189301233
5.395997516015783,-2.983629388642193
5.403554935506001,-3.1358113588276146
5.411112354996219,-3.336322001647494
5.418669774486438,-3.2212476866632436
5.426227193976656,-3.251205169051043
5.433784613466874,-3.374912831769824
5.441342032957093,-3.3684729111483693
5.448899452447311,-3.1901901992521586
5.456456871937529,-3.489352109723502
5.4640142914277465,-3.678153653182056
5.471571710917965,-3.7861143205483163
5.479129130408183,-3.5596073821232976
5.486686549898401,-3.498045849136892
5.49424396938862,-3.3682752809689096
5.501801388878838,-3.5055444569770935
5.509358808369056,-3.6395216761130205
5.516916227859274,-3.5534681137546076
5.524473647349493,-3.521717414972789
5.532031066839711,-3.4209345384872756
5.5395884863299285,-3.423078413432966
5.547145905820147,-3.3596334853012215
5.554703325310365,-3.312730950423598
5.562260744800583,-3.1787218762198237
5.569818164290801,-3.0403961255578458
5.57737558378102,-3.24192250698152
5.584933003271238,-3.530944481913608
5.592490422761456,-3.364219942530442
5.600047842251675,-3.1712177262725563
5.6076052617418926,-3.2874654929051723
5.6151626812321105,-3.5209325276710777
5.622720100722328,-3.4794611707419474
5.630277520212547,-3.3211367634172833
5.637834939702765,-3.0411421758386705
5.645392359192983,-2.9405588488836476
5.652949778683202,-2.964186780054549
5.66050719817342,-3.060584847850713
5.668064617663638,-3.0298910805711845
5.675622037153856,-3.042468960223755
5.6831794566440745,-3.1550538815072233
5.6907368761342925,-2.8379739951388725
5.69829429562451,-2.5577416040115173
5.705851715114729,-2.36838215506803
5.713409134604947,-2.4671204213334095
5.720966554095165,-2.3167327449038786
5.728523973585383,-2.1963916018367473
5.736081393075602,-2.103524806031537
5.74363881256582,-1.8974155706571316
5.751196232056038,-1.7773165262760267
5.7587536515462565,-1.642451472857035
5.7663110710364744,-1.5219511734205027
5.773868490526692,-1.4428626029622498
5.78142591001691,-1.6613507077491103
5.788983329507129,-1.617915229551296
5.796540748997347,-1.663998222159361
5.804098168487565,-1.8112918297184657
5.811655587977784,-1.543336665811338
5.819213007468002,-1.268772053455095
5.82677042695822,-1.0460503789804885
5.834327846448438,-0.9780436047470559
5.841885265938656,-0.7564853901343549
5.849442685428874,-0.7225349123230129
5.857000104919092,-0.6617995300232099
5.864557524409311,-0.7826615129420894
5.872114943899529,-0.6945274633046524
5.879672363389747,-0.6535344186002048
5.887229782879965,-0.8034839956479465
5.894787202370184,-0.7779090538641164
